word,part_of_speech,frequency,similarity,synonym,syn_frequency,syn_sim,author,age,book,year,sentence,modified,sentence_type
shimmer,noun,9.55e-07,0.9728110417245113,2.82e-05,,0.8180248615997443,Vladimir Nabokov,56,Lolita,1955,I said that society columns should contain a shimmer of errors.,I said that society columns should contain a flash of errors.,Metaphor?
distaste,noun,8.32e-07,0.979587997259792,2.69e-05,,0.8325545384540542,Vladimir Nabokov,56,Lolita,1955,I experience only bitterness and distaste? No. Mr. Humbert confesses to,I experience only bitterness and horrors? No. Mr. Humbert confesses to,Metaphor?
confesses,verb,1.32e-06,0.9835837921378825,1.61e-05,,0.7855636282741566,Vladimir Nabokov,56,Lolita,1955,and distaste? No. Mr. Humbert confesses to a certain titillation of,and distaste? No. Mr. Humbert owned up to a certain titillation of,Metaphor?
titillation,noun,1.02e-07,0.9713621176865893,3.02e-05,,0.7919709933254625,Vladimir Nabokov,56,Lolita,1955,"Humbert confesses to a certain titillation of his vanity, to some","Humbert confesses to a certain rush of his vanity, to some",Metaphor?
tenderness,noun,1.74e-06,0.9829935961400577,2.95e-05,,0.8182335341898649,Vladimir Nabokov,56,Lolita,1955,"his vanity, to some faint tenderness, even to a pattern of","his vanity, to some faint love, even to a pattern of",Metaphor?
remorse,noun,3.09e-06,0.9849436130788449,2.34e-05,,0.9318897043963366,Vladimir Nabokov,56,Lolita,1955,even to a pattern of remorse daintily running along the steel,even to a pattern of regret daintily running along the steel,Metaphor?
daintily,adverb,7.08e-08,0.9893289798535916,1.02e-05,,0.8572701444867445,Vladimir Nabokov,56,Lolita,1955,to a pattern of remorse daintily running along the steel of,to a pattern of remorse delicately running along the steel of,Metaphor?
mannerisms,noun,6.61e-07,0.9789124388554715,1.41e-05,,0.8234801546172035,Vladimir Nabokov,56,Lolita,1955,"church and book club, her mannerisms of elocution, her harsh, cold,","church and book club, her tricks of elocution, her harsh, cold,",Metaphor?
elocution,noun,1.86e-07,0.9831409513019419,6.67e-05,,0.8648458730587559,Vladimir Nabokov,56,Lolita,1955,"book club, her mannerisms of elocution, her harsh, cold, contemptuous attitude","book club, her mannerisms of public speaking, her harsh, cold, contemptuous attitude",Metaphor?
helpless,adjective,4.9e-06,0.9852761745598279,4.57e-05,,0.8721518806390595,Vladimir Nabokov,56,Lolita,1955,"turn into such a touching, helpless creature as soon as I","turn into such a touching, weak creature as soon as I",Metaphor?
contrived,adjective,1.41e-06,0.9803735871980509,0.000433,,0.8337212576724365,Vladimir Nabokov,56,Lolita,1955,"that had been such a contrived thing, thenceforth became the radiance","that had been such a put-on thing, thenceforth became the radiance",Metaphor?
resemblance,noun,3.89e-06,0.9790262747897335,1.86e-05,,0.8342379473114918,Vladimir Nabokov,56,Lolita,1955,"with wonder, I recognized a resemblance to the lovely, inane, lost","with wonder, I recognized a parallel to the lovely, inane, lost",Metaphor?
inane,adjective,5.01e-07,0.9773252513393018,3.89e-05,,0.8156699398416305,Vladimir Nabokov,56,Lolita,1955,"a resemblance to the lovely, inane, lost look that Lo had","a resemblance to the lovely, empty, lost look that Lo had",Metaphor?
concoction,noun,6.46e-07,0.9793140872530904,1.1e-05,,0.8600643553898691,Vladimir Nabokov,56,Lolita,1955,over a new kind of concoction at the soda fountain or,over a new kind of invention at the soda fountain or,Metaphor?
mutely,adverb,3.63e-08,0.995433524396627,2.82e-05,,0.8434673957350627,Vladimir Nabokov,56,Lolita,1955,"at the soda fountain or mutely admiring my expensive, always tailor-fresh","at the soda fountain or silently admiring my expensive, always tailor-fresh",Metaphor?
admiring,verb,2e-06,0.9834240521007447,4.68e-05,,0.8425217947553724,Vladimir Nabokov,56,Lolita,1955,"the soda fountain or mutely admiring my expensive, always tailor-fresh clothes.","the soda fountain or mutely regarding my expensive, always tailor-fresh clothes.",Metaphor?
swapped,verb,2.34e-06,0.9941792008281592,1.38e-05,,0.9364834266814771,Vladimir Nabokov,56,Lolita,1955,would watch Charlotte while she swapped parental woes with some other,would watch Charlotte while she switched parental woes with some other,Metaphor?
woes,noun,2.34e-06,0.9838712689452093,2e-05,,0.8227472332453946,Vladimir Nabokov,56,Lolita,1955,Charlotte while she swapped parental woes with some other lady and,Charlotte while she swapped parental hurt with some other lady and,Metaphor?
grimace,noun,4.07e-07,0.9790350160504461,6.76e-05,,0.8239272758648949,Vladimir Nabokov,56,Lolita,1955,lady and made that national grimace of feminine resignation (eyes rolling,lady and made that national mouth of feminine resignation (eyes rolling,Metaphor?
drooping,verb,3.89e-07,0.9956679003013299,3.16e-05,,0.8766940126646771,Vladimir Nabokov,56,Lolita,1955,"resignation (eyes rolling up, mouth drooping sideways) which, in an infantile","resignation (eyes rolling up, mouth hanging sideways) which, in an infantile",Metaphor?
evoke,verb,1.86e-06,0.9609116053306084,5.62e-05,,0.7941578946396353,Vladimir Nabokov,56,Lolita,1955,"help, I would manage to evoke the child while caressing the","help, I would manage to raise the child while caressing the",Metaphor?
caressing,verb,5.25e-07,0.980225155350712,2.95e-05,,0.8661097946790598,Vladimir Nabokov,56,Lolita,1955,to evoke the child while caressing the mother. This was the,to evoke the child while loving the mother. This was the,Metaphor?
dyed,verb,2.69e-06,0.9857906060488617,1.55e-05,,0.8805117348770733,Vladimir Nabokov,56,Lolita,1955,"fish in 1934. This carefully dyed hair, so sterile to my","fish in 1934. This carefully painted hair, so sterile to my",Metaphor?
tinge,noun,6.76e-07,0.9692634548316402,8.13e-05,,0.7808588475565366,Vladimir Nabokov,56,Lolita,1955,"in the poster bed the tinge, if not the texture, of","in the poster bed the color, if not the texture, of",Metaphor?
biologically,adverb,1.7e-06,0.9733888530378526,0.000129,,0.8189561081273278,Vladimir Nabokov,56,Lolita,1955," brand-new large-as-life wife, that biologically this was the nearest I"," brand-new large-as-life wife, that naturally this was the nearest I",Metaphor?
graceless,adjective,1.05e-07,0.974317107151993,1.95e-05,,0.8267728807956336,Vladimir Nabokov,56,Lolita,1955,"was wrong and the dresses graceless, I was able to make","was wrong and the dresses awkward, I was able to make",Metaphor?
dim,adjective,4.17e-06,0.9921657106429833,1.2e-05,,0.8056869159790558,Vladimir Nabokov,56,Lolita,1955,"able to make out a dim first version of Lolita's outline,","able to make out a pale first version of Lolita's outline,",Metaphor?
pitifully,adverb,2.19e-07,0.9904020782553443,1.17e-05,,0.8911296074130849,Vladimir Nabokov,56,Lolita,1955,"And when, by means of pitifully ardent, naively lascivious caresses, she","And when, by means of miserably ardent, naively lascivious caresses, she",Metaphor?
ardent,adjective,1.91e-06,0.9945928742282111,1.23e-05,,0.9091559743864759,Vladimir Nabokov,56,Lolita,1955,"when, by means of pitifully ardent, naively lascivious caresses, she of","when, by means of pitifully passionate, naively lascivious caresses, she of",Metaphor?
naively,adverb,4.79e-07,0.9923815031522901,2.82e-05,,0.8835251104569619,Vladimir Nabokov,56,Lolita,1955,"by means of pitifully ardent, naively lascivious caresses, she of the","by means of pitifully ardent, innocent lascivious caresses, she of the",Metaphor?
lascivious,adjective,2.95e-07,0.9877805025085515,1.12e-05,,0.8220188495892313,Vladimir Nabokov,56,Lolita,1955,"means of pitifully ardent, naively lascivious caresses, she of the noble","means of pitifully ardent, naively foul caresses, she of the noble",Metaphor?
caresses,noun,4.07e-07,0.9883020178671971,4.57e-05,,0.8479161892028593,Vladimir Nabokov,56,Lolita,1955,"of pitifully ardent, naively lascivious caresses, she of the noble nipple","of pitifully ardent, naively lascivious loves, she of the noble nipple",Metaphor?
nightly,adjective,3.02e-06,1.0,0.000407,,0.8878828743519266,Vladimir Nabokov,56,Lolita,1955,"for the performance of my nightly duty, it was still a","for the performance of my nightly duty, it was still a",Metaphor?
decaying,verb,1.38e-06,0.9912804557740924,5.12e-05,,0.8805965149812839,Vladimir Nabokov,56,Lolita,1955,"up, as I bayed through the undergrowth of dark decaying forests.","up, as I bayed through the undergrowth of dark breaking down forests.",Metaphor?
